CupperPoints,ID,Country,HarvestYear,Variety,Process,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Cleanliness,Sweetness,Moisture,C1Defect,C2Defect,Quakers,Color,MeanAlt,Address,Contact,Elevation,FullElevation,Precipitation,Temperature,Continent,NSHem,EWHem
7.08,195,Myanmar,2015,Other,Washed / Wet,7.17,7.33,7.17,7.42,7.25,7.08,10,10,10,0,0,2,0,Green,3800,13,13,702,3800,2091,13.05,Asia,N,E
7.08,200,Kenya,2012,SL34,Washed / Wet,7,7.08,7,7.17,7.25,7.25,10,10,10,0.11,0,5,1,Unknown,1500,12,12,762,1500,630,24.75,Africa,B,E
7.08,254,Taiwan,2013,Typica,Washed / Wet,7.83,7.75,7.42,7.17,7.08,7.08,10,10,10,0.12,0,0,0,Green,110,10,10,1150,110,2500,16,Asia,N,E
7.08,269,Taiwan,2014,Typica,Washed / Wet,8,7.83,7.83,7.42,7.25,7.25,10,10,10,0.08,0,0,0,Green,1200,10,10,1150,1200,2500,16,Asia,N,E
7.08,271,Colombia,2014,Other,Washed / Wet,7.83,7.67,7.5,7.58,7.5,7.67,10,10,10,0,0,1,0,Unknown,1600,10,10,593,1600,3240,24.5,South America,B,W
7.08,493,Guatemala,2012,Caturra,Washed / Wet,7.67,7.25,7.08,7.33,7.17,7.25,10,10,10,0.11,0,1,0,Green,1200,5,5,759,1200,1996,23.45,North America,N,W
7.08,536,Brazil,2012,Bourbon,Pulped natural / honey,7.17,7.17,7,7.17,7.25,7.25,10,10,10,0.11,0,5,0,Green,1100,4,4,320,1100,1782,24.95,South America,B,W
7.08,601,Mexico,2012,Typica,Washed / Wet,7.67,7,7.17,7.58,7.33,7.33,10,2.67,10,0.12,0,19,0,Green,1250,3,3,1111,1250,758,21,North America,N,W
7.08,619,Mexico,2016,Other,Washed / Wet,7.25,7.33,7,7,7.25,7.08,10,10,8,0.12,2,7,0,Green,850,3,3,1111,850,758,21,North America,N,W
7.08,650,Mexico,2016,Mundo Novo,Washed / Wet,6.92,7.17,7.17,7.17,7.08,7.08,10,10,10,0,0,9,0,Unknown,1264,3,3,1111,1264,758,21,North America,N,W
7.08,666,Mexico,2014,Typica,Washed / Wet,7.33,7.17,7.25,7.08,7.08,7.08,10,10,10,0.15,0,0,0,Unknown,1300,3,3,1111,1300,758,21,North America,N,W
7.08,667,Mexico,2018,Typica,Washed / Wet,7.25,7.08,7,7.17,7.33,7.17,10,10,10,0.14,1,17,0,Green,1300,3,3,1111,1300,758,21,North America,N,W
7.08,668,Mexico,2013,Typica,Washed / Wet,7.33,7.08,6.92,7.42,7.25,7.08,10,10,10,0.11,0,2,0,Green,1250,3,3,1111,1250,758,21,North America,N,W
7.08,672,Mexico,2016,Typica,Semi-washed / Semi-pulped,7.25,7.08,7.08,7.33,7.33,7.17,10,10,10,0.11,0,21,0,Green,940,3,3,1111,940,758,21,North America,N,W
7.08,673,Mexico,2014,Caturra,Washed / Wet,7.42,7.08,7.08,7.33,7.25,7.17,10,10,10,0.12,4,16,0,Green,1550,3,3,1111,1550,758,21,North America,N,W
7.08,685,Mexico,2014,Typica,Washed / Wet,7.33,7.25,7.33,7.42,7.25,7.42,10,10,10,0.12,0,2,0,Green,1300,3,3,1111,1300,758,21,North America,N,W
7.08,688,Mexico,2015,Typica,Natural / Dry,7.42,7.25,7.08,7.75,7.42,7.17,10,10,10,0.13,3,7,0,Green,1800,3,3,1111,1800,758,21,North America,N,W
7.08,696,Mexico,2015,Catuai,Washed / Wet,7.42,7.25,7.17,7.42,7.17,8,10,10,10,0.12,0,10,0,Green,1100,3,3,1111,1100,758,21,North America,N,W
7.08,704,Mexico,2014,Bourbon,Washed / Wet,7.67,7.25,7.17,7.75,7.5,7.25,10,10,10,0.11,0,4,0,Green,1400,3,3,1111,1400,758,21,North America,N,W
7.08,815,United States (Hawaii),2014,Hawaiian Kona,Natural / Dry,7.25,7.08,6.83,7.17,7.33,6.83,8.67,8.67,9.33,0,0,0,0,Green,Unknown,2,2,924,924,433,27.5,North America,N,W
7.08,827,Colombia,2011,Unknown,Unknown,7.42,7.17,7,7.17,7.67,7.17,8.67,9.33,9.33,0.1,1,3,0,Green,Unknown,2,2,593,593,3240,24.5,South America,B,W
7.08,834,China,2012,Typica,Washed / Wet,7,6.92,6.83,7.17,7.17,7.17,10,10,9.33,0,0,5,0,Green,1850,2,2,1840,1850,645,6.95,Asia,N,E
7.08,841,Cote d?Ivoire,2012,Unknown,Washed / Wet,7.42,7.25,6.83,7,7.33,7.08,9.33,10,10,0.13,1,2,0,Bluish-Green,200,2,2,250,200,1348,24,Africa,N,W
7.08,843,Guatemala,2010,Unknown,Unknown,7.08,7,6.83,7.33,7.25,7,10,10,10,0.17,1,19,0,Unknown,1325.88,2,2,759,1325.88,1996,23.45,North America,N,W
7.08,844,Thailand,2013,Unknown,Washed / Wet,6.92,7.17,6.83,7.42,7.17,7.08,10,10,10,0.12,0,0,0,Blue-Green,800,2,2,287,800,1622,26.3,Asia,N,E
7.08,857,Nicaragua,2013,Unknown,Natural / Dry,7.25,7.17,6.92,7.25,7.17,7.25,10,10,10,0.1,0,4,0,Green,Unknown,2,2,298,298,2280,24.9,North America,N,W
7.08,864,United States (Hawaii),2014,Hawaiian Kona,Washed / Wet,7.17,7.5,6.92,7.33,7.67,7.33,9.33,10,10,0.12,5,7,0,Green,Unknown,2,2,924,924,433,27.5,North America,N,W
7.08,955,Mexico,2010,Blue Mountain,Unknown,7.75,7.58,7.25,7.75,7.67,7.58,10,10,10,0,0,1,0,Unknown,1400,2,2,1111,1400,758,21,North America,N,W
7.08,1101,Honduras,2014,Pacas,Washed / Wet,7,7.17,6.83,7.17,7,7.17,8,8,8,0.11,1,16,0,Green,1350,1,1,684,1350,1976,23.5,North America,N,W
7.08,1115,Honduras,2014,Caturra,Natural / Dry,7.5,7.33,7,7.42,7.25,7.17,10,10,10,0.11,0,2,0,Green,1450,1,1,684,1450,1976,23.5,North America,N,W
7.08,1187,Guatemala,2012,Bourbon,Washed / Wet,7.33,7.25,6.92,7.33,7.25,7.33,9.33,10,10,0.1,0,2,0,Green,1700,0,0,759,1700,1996,23.45,North America,N,W
7.08,1201,Guatemala,2014,Pacas,Washed / Wet,7.58,7.42,6.92,7.5,7.25,7.17,10,10,10,0.12,2,5,0,Green,1524,0,0,759,1524,1996,23.45,North America,N,W
7.08,1204,Guatemala,2014,Caturra,Washed / Wet,7.5,7.33,7.5,7.58,7,7.25,10,10,10,0.11,0,4,0,Green,1524,0,0,759,1524,1996,23.45,North America,N,W
7.08,1206,Guatemala,2014,Bourbon,Washed / Wet,7.42,7.5,7.17,7.42,7.42,7.42,10,10,10,0.1,0,6,0,Green,1550,0,0,759,1550,1996,23.45,North America,N,W
7.08,1207,Guatemala,2016,Bourbon,Washed / Wet,7.42,7.33,7.25,7.42,7.42,7.5,10,10,10,0.12,0,4,0,Green,1310.64,0,0,759,1310.64,1996,23.45,North America,N,W
7,117,Taiwan,2014,Typica,Washed / Wet,7.25,7.25,7.17,7.25,7.25,7.25,10,10,10,0.11,0,0,0,Green,600,17,17,1150,600,2500,16,Asia,N,E
7,222,El Salvador,2012,Bourbon,Washed / Wet,7.25,7.08,7,6.83,7.33,7.17,10,10,10,0,0,12,0,Bluish-Green,1250,11,11,442,1250,1784,24.45,North America,N,W
7,233,Taiwan,2012,Typica,Natural / Dry,6.92,7,7.17,7,7.42,7,10,10,10,0,0,1,0,Unknown,700,10,10,1150,700,2500,16,Asia,N,E
7,234,Taiwan,2012,Typica,Washed / Wet,7.25,7.25,7.25,7,7.25,7,10,10,10,0.11,0,0,0,Green,250,10,10,1150,250,2500,16,Asia,N,E
7,235,Taiwan,2012,Typica,Washed / Wet,7.42,7.25,7.25,7.17,7,7,10,10,10,0.07,0,0,0,Green,850,10,10,1150,850,2500,16,Asia,N,E
7,236,Taiwan,2014,Typica,Other,7.25,7.25,7.25,7.25,7.08,7,10,10,10,0.11,0,0,0,Green,200,10,10,1150,200,2500,16,Asia,N,E
7,237,Taiwan,2014,Typica,Washed / Wet,7.25,7.25,7.25,7,7.25,7.08,10,10,10,0.11,0,0,0,Green,150,10,10,1150,150,2500,16,Asia,N,E
7,238,Taiwan,2014,Typica,Semi-washed / Semi-pulped,7.25,7.25,7.25,7.08,7.17,7.08,10,10,10,0.11,0,0,0,Green,250,10,10,1150,250,2500,16,Asia,N,E
7,239,Taiwan,2016,Typica,Semi-washed / Semi-pulped,7.25,7.08,7.25,7.25,7.17,7.25,10,10,10,0.11,0,0,0,Green,700,10,10,1150,700,2500,16,Asia,N,E
7,240,Taiwan,2013,Yellow Bourbon,Other,7.25,7.25,7.08,7.25,7.25,7.25,10,10,10,0.11,0,0,0,Green,600,10,10,1150,600,2500,16,Asia,N,E
7,241,Taiwan,2012,Typica,Washed / Wet,7.58,7.17,7.17,7.17,7.17,7.17,10,10,10,0.14,0,0,0,Green,600,10,10,1150,600,2500,16,Asia,N,E
7,470,Nicaragua,2012,Caturra,Natural / Dry,6.92,6.92,7,7.42,7.25,7,10,10,10,0.12,0,6,0,Green,1050,8,8,298,1050,2280,24.9,North America,N,W
7,475,Nicaragua,2012,Other,Washed / Wet,7.33,7.33,7.33,7.42,7.33,7.33,10,10,10,0.11,0,1,0,Unknown,1100,8,8,298,1100,2280,24.9,North America,N,W
7,533,Brazil,2018,Unknown,Natural / Dry,7.17,7,6.83,7.5,7.17,7,8,8,10,0.11,0,6,1,Green,Unknown,4,4,320,320,1782,24.95,South America,B,W
7,534,Brazil,2012,Bourbon,Natural / Dry,7.5,7.33,7.42,7.58,7.58,6.92,8,8,10,0,0,3,0,Green,890,4,4,320,890,1782,24.95,South America,B,W
7,605,Mexico,2012,Typica,Washed / Wet,7.33,6.75,6.67,7.25,7.5,7,10,5.33,10,0.12,0,30,0,Green,1250,3,3,1111,1250,758,21,North America,N,W
7,628,Mexico,2013,Typica,Semi-washed / Semi-pulped,7.25,7.33,7.17,7.25,7.08,7,8.67,10,10,0.14,0,0,0,Unknown,1250,3,3,1111,1250,758,21,North America,N,W
7,629,Mexico,2013,Bourbon,Washed / Wet,7.67,7.17,6.83,7.33,7.58,7.17,9.33,10,8.67,0.12,0,0,0,Unknown,1350,3,3,1111,1350,758,21,North America,N,W
7,630,Mexico,2012,Typica,Washed / Wet,7.33,7,6.75,7.08,7.17,7.25,9.33,10,10,0.12,0,8,0,Green,1300,3,3,1111,1300,758,21,North America,N,W
7,632,Mexico,2012,Mundo Novo,Natural / Dry,6.75,7.08,6.67,7.25,7.17,7.08,10,10,10,0.12,0,12,0,Unknown,1300,3,3,1111,1300,758,21,North America,N,W
7,633,Mexico,2014,Typica,Semi-washed / Semi-pulped,7.5,7.17,6.92,7.5,7.25,7,8.67,10,10,0.14,3,17,0,Green,1550,3,3,1111,1550,758,21,North America,N,W
7,642,Mexico,2013,Typica,Washed / Wet,7.42,7.17,7.08,7.17,7.08,7.08,9.33,10,10,0.14,0,19,0,Green,750,3,3,1111,750,758,21,North America,N,W
7,644,Mexico,2014,Caturra,Washed / Wet,7.25,7.08,6.92,7.25,7.58,7.08,9.33,10,10,0.12,1,20,0,Green,1550,3,3,1111,1550,758,21,North America,N,W
7,645,Mexico,2015,Typica,Washed / Wet,7.25,7.33,7,7.25,7.17,7.17,9.33,10,10,0.12,0,5,0,Bluish-Green,1100,3,3,1111,1100,758,21,North America,N,W
7,653,Mexico,2013,Bourbon,Washed / Wet,7.25,7.08,7,7.17,7.17,7.08,10,10,10,0.12,0,5,0,Green,1300,3,3,1111,1300,758,21,North America,N,W
7,655,Mexico,2013,Typica,Washed / Wet,7.33,7.25,7,7.08,7.08,7,10,10,10,0.1,1,22,0,Green,1050,3,3,1111,1050,758,21,North America,N,W
7,659,Mexico,2012,Other,Washed / Wet,7.17,7.17,6.92,7.25,7.33,7.08,10,10,10,0.12,1,7,0,Green,1100,3,3,1111,1100,758,21,North America,N,W
7,663,Mexico,2015,Mundo Novo,Washed / Wet,7.17,7.33,7.08,7.58,7.33,7.08,10,9.33,10,0.11,0,0,0,Green,1250,3,3,1111,1250,758,21,North America,N,W
7,670,Mexico,2015,Bourbon,Washed / Wet,7.33,7.33,7.17,7.08,7.25,7,10,10,10,0.12,0,12,0,Green,1000,3,3,1111,1000,758,21,North America,N,W
7,681,Mexico,2015,Typica,Washed / Wet,7.58,7.33,7.08,7.5,7.17,7.25,10,10,10,0.13,0,12,0,Green,1186,3,3,1111,1186,758,21,North America,N,W
7,739,Mexico,2017,Bourbon,Washed / Wet,7.67,7.58,7.5,7.58,7.5,7.5,10,10,10,0.13,0,9,0,Green,1170,3,3,1111,1170,758,21,North America,N,W
7,836,Peru,2012,Typica,Washed / Wet,7.67,7.17,7.08,7.25,8,7.5,8.67,9.33,9.33,0,0,4,0,Unknown,1400,2,2,1555,1400,1738,19.6,South America,S,W
7,847,Taiwan,2012,Typica,Washed / Wet,7.08,7.08,7.25,7,7.17,7.17,10,10,10,0.1,0,0,0,Blue-Green,600,2,2,1150,600,2500,16,Asia,N,E
7,848,Thailand,2012,Unknown,Washed / Wet,7.25,7.08,6.92,7.5,7.08,6.92,10,10,10,0.12,0,0,0,Green,800,2,2,287,800,1622,26.3,Asia,N,E
7,853,United States (Hawaii),2012,Hawaiian Kona,Natural / Dry,7.5,7,7,6.92,7.33,7.17,10,10,10,0.11,1,3,0,Green,Unknown,2,2,924,924,433,27.5,North America,N,W
7,856,Thailand,2014,Unknown,Washed / Wet,7.33,6.67,7.08,7.42,7.42,7.08,10,10,10,0,0,0,0,Green,800,2,2,287,800,1622,26.3,Asia,N,E
7,875,United States (Hawaii),2016,Hawaiian Kona,Washed / Wet,7.42,7.33,7,7.25,7.33,7.5,10,10,10,0.1,2,0,0,Blue-Green,Unknown,2,2,924,924,433,27.5,North America,N,W
7,899,Taiwan,2014,Typica,Semi-washed / Semi-pulped,7.33,7.17,7.08,7.08,8.33,8.25,10,10,9.33,0,0,0,0,Unknown,850,2,2,1150,850,2500,16,Asia,N,E
7,1102,Honduras,2014,Pacas,Natural / Dry,6.83,6.83,6.67,6.83,7,6.83,9.33,8.67,10,0.11,0,7,0,Green,1350,1,1,684,1350,1976,23.5,North America,N,W
7,1106,Honduras,2012,Pacas,Washed / Wet,7,7,7,7,7,7,10,10,10,0.11,0,12,0,Green,1350,1,1,684,1350,1976,23.5,North America,N,W
7,1107,Honduras,2012,Catuai,Washed / Wet,7.58,7,6.75,6.92,7,6.92,10,10,10,0.11,0,5,0,Green,1650,1,1,684,1650,1976,23.5,North America,N,W
7,1108,Nicaragua,2010,Caturra,Washed / Wet,7.33,7.08,6.92,7.08,7.42,7.17,10,10,10,0.1,0,5,0,Green,1250,1,1,298,1250,2280,24.9,North America,N,W
7,1111,Honduras,2012,Unknown,Unknown,7.25,7.42,7,7.42,7.33,7,10,10,10,0.1,0,0,0,Green,1450,1,1,684,1450,1976,23.5,North America,N,W
7,1112,Honduras,2013,Catuai,Washed / Wet,7.58,7.33,7,7.17,7.33,7.08,10,10,10,0.11,0,5,0,Green,1650,1,1,684,1650,1976,23.5,North America,N,W
7,1117,Honduras,2015,Catuai,Natural / Dry,7.25,7.33,7.08,7.5,7.25,7.33,10,10,10,0.13,0,1,0,Green,1450,1,1,684,1450,1976,23.5,North America,N,W
7,1162,Guatemala,2012,Bourbon,Washed / Wet,7.5,7,6.83,7.5,7.17,7.33,8.67,8.67,8.67,0.11,0,8,0,Green,1310.64,0,0,759,1310.64,1996,23.45,North America,N,W
7,1173,Guatemala,2014,Bourbon,Washed / Wet,7.17,6.08,6.17,7.25,7.33,7.33,10,10,10,0.11,0,9,0,Green,Unknown,0,0,759,759,1996,23.45,North America,N,W
7,1185,Guatemala,2013,Bourbon,Washed / Wet,7.5,7,6.83,7.08,7.08,7.17,10,10,10,0.11,0,6,0,Green,1310.64,0,0,759,1310.64,1996,23.45,North America,N,W
7,1188,Guatemala,2012,Bourbon,Washed / Wet,7.33,7.33,7,7.17,7.17,7.17,10,10,10,0.11,0,2,0,Green,1310.64,0,0,759,1310.64,1996,23.45,North America,N,W
7,1195,Guatemala,2013,Bourbon,Washed / Wet,7.67,7.42,6.83,7.17,7.42,7.17,10,10,10,0.11,0,0,0,Green,1500,0,0,759,1500,1996,23.45,North America,N,W
6.92,193,Myanmar,2012,Other,Washed / Wet,7.17,7.33,7,7.42,7.17,7,10,10,10,0,0,4,0,Green,3845,13,13,702,3845,2091,13.05,Asia,N,E
6.92,293,Colombia,2010,Unknown,Unknown,7.25,7.17,7,6.75,7.17,7.33,10,10,10,0.1,0,4,0,Unknown,1800,9,9,593,1800,3240,24.5,South America,B,W
6.92,615,Mexico,2012,Other,Washed / Wet,7.08,7,7,7.25,7.33,7.25,8.67,8.67,10,0.12,1,11,0,Green,1200,3,3,1111,1200,758,21,North America,N,W
6.92,618,Mexico,2012,Typica,Washed / Wet,7.42,7.25,7,7,7.25,7.08,8,10,10,0.11,0,3,0,Green,1248,3,3,1111,1248,758,21,North America,N,W
6.92,623,Mexico,2014,Caturra,Washed / Wet,7.25,7.17,7,6.83,7.58,7.08,8.67,10,10,0.13,1,3,0,Green,1200,3,3,1111,1200,758,21,North America,N,W
6.92,636,Mexico,2013,Mundo Novo,Washed / Wet,7.25,7.08,6.75,7.33,7.42,7,9.33,10,10,0.11,0,45,0,Green,1100,3,3,1111,1100,758,21,North America,N,W
6.92,639,Mexico,2017,Typica,Washed / Wet,7.17,6.92,6.92,7.08,7.17,7,10,10,10,0.14,0,34,0,Green,1450,3,3,1111,1450,758,21,North America,N,W
6.92,640,Mexico,2014,Bourbon,Washed / Wet,7,7,6.92,7.17,7.17,7.08,10,10,10,0.13,0,10,0,Green,1000,3,3,1111,1000,758,21,North America,N,W
6.92,646,Mexico,2012,Typica,Washed / Wet,7.08,7,6.92,7.33,7.25,7.08,10,10,10,0.12,0,11,0,Unknown,1250,3,3,1111,1250,758,21,North America,N,W
6.92,647,Mexico,2012,Caturra,Washed / Wet,7.25,6.92,6.92,7.33,7.25,7,10,10,10,0.13,0,5,0,Green,1550,3,3,1111,1550,758,21,North America,N,W
6.92,654,Mexico,2013,Bourbon,Washed / Wet,7.25,7.17,7.17,7.08,7.17,7,10,10,10,0.14,0,0,0,Unknown,1450,3,3,1111,1450,758,21,North America,N,W
6.92,807,United States (Hawaii),2014,Hawaiian Kona,Natural / Dry,6.92,6.92,6.92,7.5,7.58,7.17,6.67,6.67,9.33,0.11,5,9,0,Green,Unknown,2,2,924,924,433,27.5,North America,N,W
6.92,809,Mexico,2014,Typica,Washed / Wet,7.08,7.08,6.92,7.08,6.92,6.92,8,8,8,0,1,1,0,Unknown,1200,2,2,1111,1200,758,21,North America,N,W
6.92,837,United States (Puerto Rico),2012,Other,Washed / Wet,7.42,7.08,6.75,7.33,7.33,6.92,10,9.33,10,0.13,0,0,0,Green,853.44,2,2,1338,853.44,1550,24,North America,N,W
6.92,838,Mexico,2009,Typica,Unknown,6.75,6.75,6.83,7.25,7.58,7.08,10,10,10,0.01,0,8,0,Unknown,1200,2,2,1111,1200,758,21,North America,N,W
6.92,874,United States (Hawaii),2016,Arusha,Natural / Dry,7.08,7.33,7.17,7.25,7.33,7.67,10,10,10,0.13,0,6,0,Bluish-Green,Unknown,2,2,924,924,433,27.5,North America,N,W
6.92,894,United States (Hawaii),2010,Peaberry,Unknown,7.83,7,7,7.58,7.58,7.5,10,10,10,0.01,0,10,0,Unknown,Unknown,2,2,924,924,433,27.5,North America,N,W
6.92,1104,Nicaragua,2012,Unknown,Unknown,7.08,7,6.75,6.83,7.08,6.92,10,10,10,0.1,1,7,5,Green,Unknown,1,1,298,298,2280,24.9,North America,N,W
6.83,478,Indonesia,2016,Java,Washed / Wet,6.92,6.83,6.92,6.92,6.92,6.83,10,10,10,0.13,0,1,0,Unknown,1300,6,6,367,1300,2702,25.85,Asia,B,E
6.83,491,Costa Rica,2012,Caturra,Washed / Wet,7.5,7.25,7.42,7,7.08,6.83,8.67,9.33,10,0.12,2,4,0,Green,1200,5,5,746,1200,2926,24.8,North America,N,W
6.83,535,Brazil,2012,Catuai,Natural / Dry,6.83,7,6.92,7.08,6.92,6.83,10,10,10,0.12,3,4,0,Green,Unknown,4,4,320,320,1782,24.95,South America,B,W
6.83,611,Mexico,2012,Pacamara,Washed / Wet,7.5,7.25,6.92,7,7.17,6.83,8,8,10,0.11,4,20,0,Green,1100,3,3,1111,1100,758,21,North America,N,W
6.83,616,Mexico,2018,Typica,Washed / Wet,7.33,7,6.67,7,6.92,6.92,9.33,9.33,10,0.15,4,5,0,Unknown,1500,3,3,1111,1500,758,21,North America,N,W
6.83,622,Mexico,2012,Typica,Washed / Wet,7.08,6.83,6.83,7,7,6.92,10,10,10,0.12,0,14,0,Unknown,1400,3,3,1111,1400,758,21,North America,N,W
6.83,626,Mexico,2013,Caturra,Washed / Wet,6.92,6.92,6.67,7.25,7.17,6.92,10,10,10,0.13,0,2,0,Unknown,1150,3,3,1111,1150,758,21,North America,N,W
6.83,634,Mexico,2014,Typica,Washed / Wet,7.17,6.83,6.83,7.25,7.17,6.92,10,10,10,0.14,7,38,0,Green,12,3,3,1111,12,758,21,North America,N,W
6.83,635,Mexico,2012,Typica,Washed / Wet,7.33,7,6.92,7.25,7.33,7.08,9.33,10,10,0.16,0,2,0,Unknown,1500,3,3,1111,1500,758,21,North America,N,W
6.83,641,Mexico,2012,Typica,Washed / Wet,7,7,6.83,7.33,7.42,6.92,10,10,10,0.14,0,23,0,Unknown,950,3,3,1111,950,758,21,North America,N,W
6.83,643,Mexico,2014,Typica,Washed / Wet,7,6.83,6.83,7.42,7.33,7.17,10,10,10,0.13,0,30,0,Green,800,3,3,1111,800,758,21,North America,N,W
6.83,648,Mexico,2013,Typica,Washed / Wet,7.42,7.25,6.83,7.58,7.17,6.58,10,10,10,0.12,0,6,0,Green,1400,3,3,1111,1400,758,21,North America,N,W
6.83,652,Mexico,2013,Bourbon,Washed / Wet,7.58,7.08,6.92,7.58,7.5,6.92,10,9.33,10,0.13,0,4,0,Green,1022,3,3,1111,1022,758,21,North America,N,W
6.83,657,Mexico,2017,Typica,Washed / Wet,7.17,7.08,7,7.25,7.5,7,10,10,10,0.12,0,3,0,Green,1300,3,3,1111,1300,758,21,North America,N,W
6.83,819,Haiti,2013,Typica,Washed / Wet,6.83,6.83,6.83,6.75,6.92,6.92,9.33,10,10,0.1,0,1,0,Unknown,825,2,2,470,825,1440,24.9,North America,N,W
6.83,860,Myanmar,2014,Other,Natural / Dry,8,7.08,7,7.33,7.08,6.92,10,10,10,0.11,1,26,0,Green,914.4,2,2,702,914.4,2091,13.05,Asia,N,E
6.83,879,Thailand,2010,Peaberry,Unknown,7.67,7.58,7.33,7.33,7.17,7,10,10,10,0,0,0,0,Unknown,Unknown,2,2,287,287,1622,26.3,Asia,N,E
6.83,1160,Guatemala,2012,Bourbon,Washed / Wet,7.92,7.58,7.17,7.58,7.33,7.17,8,8,8,0.11,0,15,0,Green,1310.64,0,0,759,1310.64,1996,23.45,North America,N,W
6.83,1179,Guatemala,2012,Bourbon,Washed / Wet,7.08,7,6.92,7.42,7,6.92,10,10,10,0.11,0,6,8,Green,1320,0,0,759,1320,1996,23.45,North America,N,W
6.83,1180,Guatemala,2015,Catuai,Washed / Wet,7.25,7.17,6.75,7.25,7,6.92,10,10,10,0.11,0,6,0,Green,1550,0,0,759,1550,1996,23.45,North America,N,W
6.83,1183,Guatemala,2013,Other,Washed / Wet,7.25,7.33,6.83,7,7,7.17,10,10,10,0.1,1,4,0,Green,1219.2,0,0,759,1219.2,1996,23.45,North America,N,W
6.75,250,Taiwan,2017,Typica,Washed / Wet,7.92,7.67,7.33,7.08,7.08,7.08,10,10,10,0.09,0,0,0,Green,550,10,10,1150,550,2500,16,Asia,N,E
6.75,598,Mexico,2012,Bourbon,Washed / Wet,7.08,6.83,6.25,7.42,7.25,6.75,10,0,10,0.11,0,20,0,Unknown,900,3,3,1111,900,758,21,North America,N,W
6.75,604,Mexico,2013,Typica,Washed / Wet,7.08,7,6.83,7.5,7.33,6.83,8,7.33,10,0.12,0,7,0,Green,1700,3,3,1111,1700,758,21,North America,N,W
6.75,607,Mexico,2012,Typica,Washed / Wet,7,6.92,6.75,6.92,7.17,6.83,10,6.67,10,0.14,15,7,0,Green,850,3,3,1111,850,758,21,North America,N,W
6.75,610,Mexico,2012,Typica,Washed / Wet,7.17,7.17,6.83,7.17,7.42,6.67,8.67,7.33,10,0.13,23,29,0,Bluish-Green,1280,3,3,1111,1280,758,21,North America,N,W
6.75,613,Mexico,2012,Typica,Washed / Wet,7.42,7,6.83,7.08,6.92,6.83,7.33,10,10,0.16,2,4,0,Unknown,1400,3,3,1111,1400,758,21,North America,N,W
6.75,620,Mexico,2012,Typica,Washed / Wet,7.08,6.83,6.67,7.25,7.25,6.92,10,9.33,10,0.11,0,3,0,Green,1050,3,3,1111,1050,758,21,North America,N,W
6.75,631,Mexico,2013,Typica,Washed / Wet,7.5,7,6.92,7.08,6.92,6.75,10,10,10,0.16,0,0,0,Unknown,1400,3,3,1111,1400,758,21,North America,N,W
6.75,660,Mexico,2012,Bourbon,Washed / Wet,7.5,7.17,7,7.17,7.25,7.08,10,10,10,0,0,0,0,Unknown,1100,3,3,1111,1100,758,21,North America,N,W
6.75,805,Mexico,2014,Typica,Washed / Wet,6.92,7,6.83,6.92,7.42,6.92,6,6,10,0.12,0,1,0,Green,1000,2,2,1111,1000,758,21,North America,N,W
6.75,820,United States (Hawaii),2013,Unknown,Natural / Dry,7.08,6.92,6.83,6.67,7.58,7.42,8.67,9.33,10,0.12,1,5,0,Green,Unknown,2,2,924,924,433,27.5,North America,N,W
6.75,840,Taiwan,2012,Typica,Washed / Wet,7.08,6.83,6.83,7.25,7.42,7.08,10,10,10,0.11,0,0,0,Blue-Green,850,2,2,1150,850,2500,16,Asia,N,E
6.75,1105,Nicaragua,2016,Caturra,Other,7.17,7,6.92,7,7,7,10,10,10,0.1,0,4,2,Green,1100,1,1,298,1100,2280,24.9,North America,N,W
6.75,1175,Guatemala,2012,Bourbon,Washed / Wet,7.33,7.08,6.33,7.25,7,7,10,10,10,0.12,1,8,0,Green,1310.64,0,0,759,1310.64,1996,23.45,North America,N,W
6.67,469,Nicaragua,2012,Unknown,Natural / Dry,6.83,7.08,6.92,6.75,7.25,7.08,10,10,10,0.11,1,1,0,Green,Unknown,8,8,298,298,2280,24.9,North America,N,W
6.67,531,Brazil,2018,Unknown,Natural / Dry,7,7,6.83,7,7.33,6.83,6,6,10,0.11,0,55,1,Green,Unknown,4,4,320,320,1782,24.95,South America,B,W
6.67,532,Brazil,2016,Unknown,Unknown,7.25,6.58,6.58,7,7,6.42,8,8,10,0.11,0,0,1,Green,Unknown,4,4,320,320,1782,24.95,South America,B,W
6.67,603,Mexico,2013,Typica,Washed / Wet,7,6.58,6.67,6.83,7.08,6.83,10,6.67,10,0.14,3,11,0,Green,1140,3,3,1111,1140,758,21,North America,N,W
6.67,609,Mexico,2012,Other,Washed / Wet,7.25,6.83,6.67,7.08,7.17,6.83,10,6.67,10,0.12,0,8,0,Unknown,1100,3,3,1111,1100,758,21,North America,N,W
6.67,617,Mexico,2012,Typica,Washed / Wet,7.17,6.75,6.58,6.75,6.83,6.75,10,10,10,0.13,0,3,0,Green,1300,3,3,1111,1300,758,21,North America,N,W
6.67,624,Mexico,2014,Typica,Washed / Wet,7,7,6.75,7.33,6.92,6.92,10,10,10,0.13,0,1,0,Green,1400,3,3,1111,1400,758,21,North America,N,W
6.67,627,Mexico,2012,Typica,Washed / Wet,7.25,6.83,6.83,7,7.17,7,10,10,10,0.14,0,0,0,Green,1320,3,3,1111,1320,758,21,North America,N,W
